3,0.0015 ,0.0004 ,0.3484 ,0.0018 ,0.0002 ,0.0207 ,0.0012 ,0.0006 ,0.0012 ,0.0029 ,0.0026 ,0.6184 ,337
5,0.0013 ,0.0384 ,0.9501 ,0.0010 ,0.0011 ,0.0007 ,0.0011 ,0.0006 ,0.0004 ,0.0023 ,0.0006 ,0.0025 ,338
3,0.0031 ,0.0005 ,0.5368 ,0.4493 ,0.0014 ,0.0006 ,0.0010 ,0.0005 ,0.0017 ,0.0021 ,0.0006 ,0.0023 ,339
1,0.9888 ,0.0005 ,0.0053 ,0.0013 ,0.0008 ,0.0000 ,0.0000 ,0.0000 ,0.0002 ,0.0001 ,0.0028 ,0.0001 ,340
5,0.2905 ,0.0416 ,0.2549 ,0.3725 ,0.0006 ,0.0225 ,0.0006 ,0.0003 ,0.0002 ,0.0013 ,0.0137 ,0.0014 ,341
4,0.0004 ,0.1420 ,0.4988 ,0.0885 ,0.0003 ,0.0002 ,0.2666 ,0.0002 ,0.0001 ,0.0007 ,0.0014 ,0.0008 ,342
7,0.0037 ,0.0039 ,0.0005 ,0.6437 ,0.0002 ,0.2340 ,0.0980 ,0.0000 ,0.0137 ,0.0002 ,0.0019 ,0.0002 ,343
3,0.0013 ,0.0003 ,0.0015 ,0.7120 ,0.0010 ,0.2760 ,0.0003 ,0.0003 ,0.0026 ,0.0006 ,0.0030 ,0.0011 ,344
4,0.2855 ,0.0007 ,0.0014 ,0.5455 ,0.0004 ,0.0025 ,0.1597 ,0.0019 ,0.0007 ,0.0003 ,0.0009 ,0.0004 ,345
3,0.0039 ,0.1219 ,0.0015 ,0.0027 ,0.0018 ,0.0011 ,0.0018 ,0.0009 ,0.0006 ,0.8590 ,0.0009 ,0.0039 ,346
4,0.0010 ,0.0003 ,0.0007 ,0.0000 ,0.0000 ,0.0074 ,0.0008 ,0.0010 ,0.0000 ,0.9871 ,0.0000 ,0.0018 ,347
5,0.0006 ,0.0000 ,0.0000 ,0.0004 ,0.0000 ,0.0002 ,0.0000 ,0.0000 ,0.0002 ,0.9981 ,0.0004 ,0.0000 ,348
1,0.0001 ,0.0000 ,0.0000 ,0.0001 ,0.0000 ,0.0000 ,0.0002 ,0.0004 ,0.0000 ,0.9991 ,0.0000 ,0.0000 ,349
4,0.0010 ,0.0003 ,0.0007 ,0.0000 ,0.0000 ,0.0074 ,0.0008 ,0.0010 ,0.0000 ,0.9871 ,0.0000 ,0.0018 ,350
5,0.0001 ,0.0001 ,0.0001 ,0.0000 ,0.0000 ,0.0001 ,0.0001 ,0.0001 ,0.0001 ,0.9991 ,0.0003 ,0.0000 ,351
6,0.0001 ,0.0015 ,0.0000 ,0.0000 ,0.0000 ,0.0027 ,0.0023 ,0.0000 ,0.0022 ,0.0001 ,0.0011 ,0.9898 ,352
3,0.0058 ,0.0016 ,0.0040 ,0.0043 ,0.8881 ,0.0494 ,0.0047 ,0.0025 ,0.0089 ,0.0102 ,0.0095 ,0.0111 ,353
1,0.0000 ,0.0001 ,0.0000 ,0.0001 ,0.0001 ,0.0003 ,0.0002 ,0.0000 ,0.0001 ,0.0000 ,0.0002 ,0.9988 ,354
4,0.0000 ,0.0003 ,0.0002 ,0.0001 ,0.0000 ,0.0000 ,0.0000 ,0.0003 ,0.0003 ,0.0000 ,0.0001 ,0.9986 ,355
